,tag,new_tag
3673,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3674,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3675,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3676,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,"('TotalShortLongTermDebt', 3)"
3677,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,"('TotalShortLongTermDebt', 3)"
3678,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
3679,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
3680,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
3681,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,"('TotalShortLongTermDebt', 3)"
3682,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,"('TotalShortLongTermDebt', 3)"
3683,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
3684,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
3685,ForeignIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3686,ForeignIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3687,ForeignIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3688,NoncurrentAssets,"('DeferredAssetsNoncurrent', 4)"
3689,NoncurrentAssets,"('DeferredAssetsNoncurrent', 4)"
3690,StandardProductWarrantyAccrual,"('EarningsBeforeInterestAndTaxes', 1)"
3691,StandardProductWarrantyAccrual,"('EarningsBeforeInterestAndTaxes', 1)"
3692,StandardProductWarrantyAccrual,"('EarningsBeforeInterestAndTaxes', 1)"
3693,StandardProductWarrantyAccrual,"('EarningsBeforeInterestAndTaxes', 1)"
3694,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,"('NetPropertyPlantAndEquipment', 7)"
3695,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,"('NetPropertyPlantAndEquipment', 7)"
3696,DepreciationAndAmortization,"('TotalOtherIncomeAndExpenses', 2)"
3697,DepreciationAndAmortization,"('TotalOtherIncomeAndExpenses', 2)"
3698,DepreciationAndAmortization,"('TotalOtherIncomeAndExpenses', 2)"
3699,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3700,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3701,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3702,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3703,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3704,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3705,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3706,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3707,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3708,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3709,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3710,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3711,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3712,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3713,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,"('DeferredAssetsNoncurrent', 6)"
3714,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,"('DeferredAssetsNoncurrent', 6)"
3715,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,"('TotalIncomeTaxExpense', 6)"
3716,FederalIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3717,FederalIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3718,FederalIncomeTaxExpenseBenefitContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3719,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,"('TotalLongTermDebt', 3)"
3720,StandardProductWarrantyAccrualPayments,"('TotalCostOfRevenueAndOperatingExpenses', 1)"
3721,StandardProductWarrantyAccrualPayments,"('TotalCostOfRevenueAndOperatingExpenses', 1)"
3722,StandardProductWarrantyAccrualPayments,"('TotalCostOfRevenueAndOperatingExpenses', 1)"
3723,DeferredTaxAssetsUnrealizedLosses,"('DeferredAssetsNoncurrent', 4)"
3724,DeferredTaxAssetsUnrealizedLosses,"('DeferredAssetsNoncurrent', 4)"
3725,NumberOfSignificantVendors,"('EffectOfAccountingChanges', 1)"
3726,NumberOfSignificantVendors,"('EffectOfAccountingChanges', 1)"
3727,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3728,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3729,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3730,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3731,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3732,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3733,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3734,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3735,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3736,PaymentsOfDividends,"('TotalCostOfRevenues', 2)"
3737,OtherAssetsCurrent,"('OtherOtherCurrentAssets', 6)"
3738,OtherAssetsCurrent,"('OtherOtherCurrentAssets', 6)"
3739,ProceedsFromIssuanceOfLongTermDebt,"('TotalLongTermDebt', 3)"
3740,ProceedsFromIssuanceOfLongTermDebt,"('TotalLongTermDebt', 3)"
3741,ProceedsFromIssuanceOfLongTermDebt,"('TotalLongTermDebt', 3)"
3742,PaymentsToAcquireBusinessesNetOfCashAcquired,"('NetIncomeApplicableToCommonShare', 2)"
3743,PaymentsToAcquireBusinessesNetOfCashAcquired,"('NetIncomeApplicableToCommonShare', 2)"
3744,PaymentsToAcquireBusinessesNetOfCashAcquired,"('NetIncomeApplicableToCommonShare', 2)"
3745,DeferredForeignIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3746,DeferredForeignIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3747,DeferredForeignIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3748,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,"('DeferredLongTermLiabilityCharges', 8)"
3749,IncomeTaxReconciliationOtherAdjustments,"('PreferredStockAndOtherAdjustments', 3)"
3750,IncomeTaxReconciliationOtherAdjustments,"('PreferredStockAndOtherAdjustments', 3)"
3751,IncomeTaxReconciliationOtherAdjustments,"('PreferredStockAndOtherAdjustments', 3)"
3752,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,"('NetIncomeFromContinuingOperationsResults', 2)"
3753,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,"('NetIncomeFromContinuingOperationsResults', 2)"
3754,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,"('NetIncomeFromContinuingOperationsResults', 2)"
3755,OperatingExpenses,"('TotalOperatingExpensesTotal', 4)"
3756,OperatingExpenses,"('TotalOperatingExpensesTotal', 4)"
3757,OperatingExpenses,"('TotalOperatingExpensesTotal', 4)"
3758,GoodwillImpairmentLoss,"('NetOperatingIncomeLoss', 2)"
3759,GoodwillImpairmentLoss,"('NetOperatingIncomeLoss', 2)"
3760,GoodwillImpairmentLoss,"('NetOperatingIncomeLoss', 2)"
3761,EffectiveIncomeTaxRateContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3762,EffectiveIncomeTaxRateContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3763,EffectiveIncomeTaxRateContinuingOperations,"('NetIncomeFromContinuingOperations', 6)"
3764,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,"('TotalIntangibleAssetsNet', 4)"
3765,LiabilitiesCurrent,"('CurrentLiabilitiesTotal', 4)"
3766,LiabilitiesCurrent,"('CurrentLiabilitiesTotal', 4)"
3767,PaymentsToAcquirePropertyPlantAndEquipment,"('NetPropertyPlantAndEquipment', 6)"
3768,PaymentsToAcquirePropertyPlantAndEquipment,"('NetPropertyPlantAndEquipment', 6)"
3769,PaymentsToAcquirePropertyPlantAndEquipment,"('NetPropertyPlantAndEquipment', 6)"
3770,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,"('TotalOtherIncomeAndExpensesNet', 5)"
3771,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,"('TotalOtherIncomeAndExpensesNet', 5)"
3772,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,"('TotalOtherIncomeAndExpensesNet', 5)"
3773,LongTermDebtCurrent,"('CurrentLongTermDebt', 6)"
3774,LongTermDebtCurrent,"('CurrentLongTermDebt', 6)"
3775,FiniteLivedIntangibleAssetsNet,"('TotalIntangibleAssetsNet', 5)"
3776,FiniteLivedIntangibleAssetsNet,"('TotalIntangibleAssetsNet', 5)"
3777,DeferredStateAndLocalIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3778,DeferredStateAndLocalIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3779,DeferredStateAndLocalIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3780,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,"('DeferredAssetsNoncurrent', 6)"
3781,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,"('DeferredAssetsNoncurrent', 6)"
3782,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,"('TotalIntangibleAssetsNet', 4)"
3783,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,"('NetIncomeApplicableToCommonShare', 2)"
3784,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
3785,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
3786,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,"('NetIncomeFromContinuingOperationsResults', 2)"
3787,Liabilities,"('Liabilities', 10)"
3788,Liabilities,"('Liabilities', 10)"
3789,OtherAssetsNoncurrent,"('OtherOtherCurrentAssets', 5)"
3790,OtherAssetsNoncurrent,"('OtherOtherCurrentAssets', 5)"
3791,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3792,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3793,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3794,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3795,WeightedAverageNumberOfSharesOutstandingBasic,"('NetIncomeApplicableToCommonShares', 2)"
3796,WeightedAverageNumberOfSharesOutstandingBasic,"('NetIncomeApplicableToCommonShares', 2)"
3797,WeightedAverageNumberOfSharesOutstandingBasic,"('NetIncomeApplicableToCommonShares', 2)"
3798,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
3799,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
3800,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
3801,DeferredIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3802,DeferredIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3803,DeferredIncomeTaxExpenseBenefit,"('TotalIncomeTaxExpense', 5)"
3804,DeferredTaxAssetsNet,"('DeferredAssetsNoncurrent', 4)"
3805,DeferredTaxAssetsNet,"('DeferredAssetsNoncurrent', 4)"
3806,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,"('TotalIntangibleAssetsNet', 4)"
3807,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,"('TotalIntangibleAssetsNet', 4)"
3808,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,"('TotalIntangibleAssetsNet', 4)"
3809,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
3810,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
3811,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
3812,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
3813,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,"('NetIncomeApplicableToCommonShare', 2)"
3814,ShareBasedCompensationTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
3815,ShareBasedCompensationTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
3816,ShareBasedCompensationTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
3817,DebtInstrumentCarryingAmount,"('EarningsBeforeInterestAndTax', 1)"
3818,DebtInstrumentCarryingAmount,"('EarningsBeforeInterestAndTax', 1)"
3819,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,"('NetIncomeApplicableToCommonShare', 0)"
3820,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,"('TotalLongTermDebt', 3)"
3821,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,"('TotalOperatingIncomeLoss', 2)"
3822,ShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 1)"
3823,ShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 1)"
3824,ShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 1)"
3825,PaymentsForRepurchaseOfCommonStock,"('TotalCommonStock', 3)"
3826,PaymentsForRepurchaseOfCommonStock,"('TotalCommonStock', 3)"
3827,PaymentsForRepurchaseOfCommonStock,"('TotalCommonStock', 3)"
3828,DebtInstrumentUnamortizedDiscount,"('NetIncomeApplicableToCommonShares', 1)"
3829,DebtInstrumentUnamortizedDiscount,"('NetIncomeApplicableToCommonShares', 1)"
3830,RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,"('TotalShortLongTermDebt', 3)"
3831,RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,"('TotalShortLongTermDebt', 3)"
3832,CurrentFederalTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
3833,CurrentFederalTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
3834,CurrentFederalTaxExpenseBenefit,"('TotalIncomeTaxExpense', 3)"
3835,DefinedContributionPlanCostRecognized,"('CostsSellingAndAdministrativeExpenses', 1)"
3836,DefinedContributionPlanCostRecognized,"('CostsSellingAndAdministrativeExpenses', 1)"
3837,DefinedContributionPlanCostRecognized,"('CostsSellingAndAdministrativeExpenses', 1)"
3838,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,"('TotalOperatingExpensesTotal', 2)"
3839,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,"('IncomeBeforeTax', 7)"
3840,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,"('IncomeBeforeTax', 7)"
3841,AmountUtilizedUnderShareRepurchaseProgram,"('NetIncomeApplicableToCommonShare', 1)"
3842,DerivativeAssetsReducedForMasterNettingArrangements,"('NetTangibleAssets', 2)"
3843,DerivativeAssetsReducedForMasterNettingArrangements,"('NetTangibleAssets', 2)"
3844,AllowanceForDoubtfulAccountsReceivableCurrent,"('CurrentLiabilitiesTotal', 2)"
3845,AllowanceForDoubtfulAccountsReceivableCurrent,"('CurrentLiabilitiesTotal', 2)"
3846,RetainedEarningsAccumulatedDeficit,"('RetainedEarnings', 4)"
3847,RetainedEarningsAccumulatedDeficit,"('RetainedEarnings', 4)"
3848,AmortizationOfIntangibleAssets,"('TotalIntangibleAssetsNet', 4)"
3849,AmortizationOfIntangibleAssets,"('TotalIntangibleAssetsNet', 4)"
3850,AmortizationOfIntangibleAssets,"('TotalIntangibleAssetsNet', 4)"
3851,OtherNonoperatingIncomeExpense,"('TotalOtherIncomeExpenseNet', 5)"
3852,OtherNonoperatingIncomeExpense,"('TotalOtherIncomeExpenseNet', 5)"
3853,OtherNonoperatingIncomeExpense,"('TotalOtherIncomeExpenseNet', 5)"
3854,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 2)"
3855,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 2)"
3856,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,"('NetIncomeApplicableToCommonShare', 2)"
3857,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
3858,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
3859,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
3860,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
3861,CommonStocksIncludingAdditionalPaidInCapital,"('NetIncomeApplicableToCommonShare', 2)"
3862,CommonStocksIncludingAdditionalPaidInCapital,"('NetIncomeApplicableToCommonShare', 2)"
3863,OperatingLeasesRentExpenseNet,"('TotalOtherIncomeExpenseNet', 3)"
3864,OperatingLeasesRentExpenseNet,"('TotalOtherIncomeExpenseNet', 3)"
3865,OperatingLeasesRentExpenseNet,"('TotalOtherIncomeExpenseNet', 3)"
3866,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
3867,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
3868,SeniorNotes,"('GrossProfit', 1)"
3869,SeniorNotes,"('GrossProfit', 1)"
3870,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
3871,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,"('IncomeBeforeTax', 5)"
3872,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,"('IncomeBeforeTax', 5)"
3873,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3874,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3875,AccumulatedOtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3876,AccumulatedOtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3877,AccumulatedOtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3878,OtherComprehensiveIncomeLossTax,"('TotalIncomeTaxExpense', 3)"
3879,OtherComprehensiveIncomeLossTax,"('TotalIncomeTaxExpense', 3)"
3880,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,"('IncomeBeforeTax', 7)"
3881,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,"('IncomeBeforeTax', 7)"
3882,DerivativeFairValueOfDerivativeLiability,"('DeferredLongTermLiabilityCharges', 2)"
3883,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
3884,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
3885,SeniorNotes,"('GrossProfit', 1)"
3886,SeniorNotes,"('GrossProfit', 1)"
3887,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
3888,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
3889,AllocatedShareBasedCompensationExpense,"('TotalIncomeTaxExpense', 2)"
3890,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
3891,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
3892,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
3893,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
3894,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
3895,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
3896,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
3897,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
3898,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
3899,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
3900,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
3901,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3902,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3903,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3904,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
3905,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
3906,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,"('PreferredStockAndOtherAdjustments', 4)"
3907,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3908,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3909,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
3910,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3911,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3912,NetIncomeLoss,"('NetOperatingIncomeLoss', 4)"
3913,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3914,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3915,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3916,StockholdersEquity,"('TotalStockholdersEquity', 4)"
3917,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
3918,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
3919,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
3920,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
3921,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
3922,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
3923,DerivativeNotionalAmount,"('TotalOtherIncomeExpenses', 1)"
3924,DerivativeNotionalAmount,"('TotalOtherIncomeExpenses', 1)"
3925,CreditRiskAmountOfForeignCurrencyDerivativeInstrumentsDesignatedAsHedgingInstruments,"('EffectOfAccountingChanges', 1)"
3926,CreditRiskAmountOfForeignCurrencyDerivativeInstrumentsDesignatedAsHedgingInstruments,"('EffectOfAccountingChanges', 1)"
3927,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
3928,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
3929,SeniorNotes,"('GrossProfit', 1)"
3930,SeniorNotes,"('GrossProfit', 1)"
3931,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
3932,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
3933,SeniorNotes,"('GrossProfit', 1)"
3934,SeniorNotes,"('GrossProfit', 1)"
3935,DebtInstrumentInterestRateStatedPercentage,"('OtherMinorityInterest', 2)"
3936,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
3937,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
3938,DerivativeNotionalAmount,"('TotalOtherIncomeExpenses', 1)"
3939,DebtInstrumentFaceAmount,"('TotalCurrentLongTermDebt', 2)"
3940,SeniorNotes,"('GrossProfit', 1)"
3941,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,"('OtherMinorityInterest', 2)"
3942,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,"('OtherMinorityInterest', 2)"
3943,DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,"('OtherMinorityInterest', 2)"
3944,DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,"('OtherMinorityInterest', 2)"
3945,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,"('OtherMinorityInterest', 2)"
3946,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,"('OtherMinorityInterest', 2)"
3947,SeniorNotes,"('GrossProfit', 1)"
3948,SeniorNotes,"('GrossProfit', 1)"
3949,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,"('OtherMinorityInterest', 2)"
3950,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,"('OtherMinorityInterest', 2)"
3951,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
3952,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
3953,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"('NetIncomeApplicableToCommonShares', 2)"
3954,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
3955,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
3956,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,"('NetIncomeApplicableToCommonShares', 4)"
3957,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
3958,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
3959,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,"('NetIncomeApplicableToCommonShare', 2)"
3960,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
3961,OtherComprehensiveIncomeLossNetOfTax,"('TotalOtherIncomeExpensesNet', 4)"
